Country,Item,Year,Unit,Value
Belarus,Food supply (kcal/capita/day),2003,kcal/capita/day,2821
Belarus,Food supply (kcal/capita/day),2008,kcal/capita/day,3200
Belarus,Food supply (kcal/capita/day),2013,kcal/capita/day,3250
Belarus,Protein supply quantity (g/capita/day),1993,g/capita/day,99.15
Belarus,Protein supply quantity (g/capita/day),1998,g/capita/day,95.3
Belarus,Protein supply quantity (g/capita/day),2003,g/capita/day,85.38
Belarus,Protein supply quantity (g/capita/day),2008,g/capita/day,90.86
Belarus,Protein supply quantity (g/capita/day),2013,g/capita/day,93.82
Belarus,Fat supply quantity (g/capita/day),1993,g/capita/day,95.63
Belarus,Fat supply quantity (g/capita/day),1998,g/capita/day,101.49
Belarus,Fat supply quantity (g/capita/day),2003,g/capita/day,93.78
Belarus,Fat supply quantity (g/capita/day),2008,g/capita/day,119.11
Belarus,Fat supply quantity (g/capita/day),2013,g/capita/day,129.84
Belgium,Food supply (kcal/capita/day),2003,kcal/capita/day,3717
Belgium,Food supply (kcal/capita/day),2008,kcal/capita/day,3702
Belgium,Food supply (kcal/capita/day),2013,kcal/capita/day,3733
Belgium,Protein supply quantity (g/capita/day),2003,g/capita/day,99.47
Belgium,Protein supply quantity (g/capita/day),2008,g/capita/day,98.38
Belgium,Protein supply quantity (g/capita/day),2013,g/capita/day,99.59
Belgium,Fat supply quantity (g/capita/day),2003,g/capita/day,162.06
Belgium,Fat supply quantity (g/capita/day),2008,g/capita/day,162.36
Belgium,Fat supply quantity (g/capita/day),2013,g/capita/day,162.32
Belgium-Luxembourg,Food supply (kcal/capita/day),1963,kcal/capita/day,3007
Belgium-Luxembourg,Food supply (kcal/capita/day),1968,kcal/capita/day,3032
Belgium-Luxembourg,Food supply (kcal/capita/day),1973,kcal/capita/day,3233
Belgium-Luxembourg,Food supply (kcal/capita/day),1978,kcal/capita/day,3148
Belgium-Luxembourg,Food supply (kcal/capita/day),1983,kcal/capita/day,3371
Belgium-Luxembourg,Food supply (kcal/capita/day),1988,kcal/capita/day,3552
Belgium-Luxembourg,Food supply (kcal/capita/day),1993,kcal/capita/day,3598
Belgium-Luxembourg,Food supply (kcal/capita/day),1998,kcal/capita/day,3654
Belgium-Luxembourg,Protein supply quantity (g/capita/day),1963,g/capita/day,88.95
Belgium-Luxembourg,Protein supply quantity (g/capita/day),1968,g/capita/day,89.54
Belgium-Luxembourg,Protein supply quantity (g/capita/day),1973,g/capita/day,95.33
Belgium-Luxembourg,Protein supply quantity (g/capita/day),1978,g/capita/day,100.33
Belgium-Luxembourg,Protein supply quantity (g/capita/day),1983,g/capita/day,101.6
Belgium-Luxembourg,Protein supply quantity (g/capita/day),1988,g/capita/day,103.05
Belgium-Luxembourg,Protein supply quantity (g/capita/day),1993,g/capita/day,106.88
Belgium-Luxembourg,Protein supply quantity (g/capita/day),1998,g/capita/day,103.61
Belgium-Luxembourg,Fat supply quantity (g/capita/day),1963,g/capita/day,117.17
Belgium-Luxembourg,Fat supply quantity (g/capita/day),1968,g/capita/day,124.59
Belgium-Luxembourg,Fat supply quantity (g/capita/day),1973,g/capita/day,135
Belgium-Luxembourg,Fat supply quantity (g/capita/day),1978,g/capita/day,125.76
Belgium-Luxembourg,Fat supply quantity (g/capita/day),1983,g/capita/day,146.4
Belgium-Luxembourg,Fat supply quantity (g/capita/day),1988,g/capita/day,160.26
Belgium-Luxembourg,Fat supply quantity (g/capita/day),1993,g/capita/day,158.36
Belgium-Luxembourg,Fat supply quantity (g/capita/day),1998,g/capita/day,159.74
Belize,Food supply (kcal/capita/day),1963,kcal/capita/day,2274
Belize,Food supply (kcal/capita/day),1968,kcal/capita/day,2257
Belize,Food supply (kcal/capita/day),1973,kcal/capita/day,2314
Belize,Food supply (kcal/capita/day),1978,kcal/capita/day,2519
Belize,Food supply (kcal/capita/day),1983,kcal/capita/day,2496
Belize,Food supply (kcal/capita/day),1988,kcal/capita/day,2504
Belize,Food supply (kcal/capita/day),1993,kcal/capita/day,2690
Belize,Food supply (kcal/capita/day),1998,kcal/capita/day,2651
Belize,Food supply (kcal/capita/day),2003,kcal/capita/day,2806
Belize,Food supply (kcal/capita/day),2008,kcal/capita/day,2719
Belize,Food supply (kcal/capita/day),2013,kcal/capita/day,2751
Belize,Protein supply quantity (g/capita/day),1963,g/capita/day,58.46
Belize,Protein supply quantity (g/capita/day),1968,g/capita/day,57.54
Belize,Protein supply quantity (g/capita/day),1973,g/capita/day,57.13
Belize,Protein supply quantity (g/capita/day),1978,g/capita/day,65.81
Belize,Protein supply quantity (g/capita/day),1983,g/capita/day,67.52
Belize,Protein supply quantity (g/capita/day),1988,g/capita/day,66.64
Belize,Protein supply quantity (g/capita/day),1993,g/capita/day,66
Belize,Protein supply quantity (g/capita/day),1998,g/capita/day,67.6
Belize,Protein supply quantity (g/capita/day),2003,g/capita/day,78.65
Belize,Protein supply quantity (g/capita/day),2008,g/capita/day,69.29
Belize,Protein supply quantity (g/capita/day),2013,g/capita/day,73.27
Belize,Fat supply quantity (g/capita/day),1963,g/capita/day,58.04
Belize,Fat supply quantity (g/capita/day),1968,g/capita/day,60.9
Belize,Fat supply quantity (g/capita/day),1973,g/capita/day,61.67
Belize,Fat supply quantity (g/capita/day),1978,g/capita/day,68.57
Belize,Fat supply quantity (g/capita/day),1983,g/capita/day,73.46
Belize,Fat supply quantity (g/capita/day),1988,g/capita/day,74.74
Belize,Fat supply quantity (g/capita/day),1993,g/capita/day,70.77
Belize,Fat supply quantity (g/capita/day),1998,g/capita/day,67.05
Belize,Fat supply quantity (g/capita/day),2003,g/capita/day,71.31
Belize,Fat supply quantity (g/capita/day),2008,g/capita/day,69.04
Belize,Fat supply quantity (g/capita/day),2013,g/capita/day,75.68
Benin,Food supply (kcal/capita/day),1963,kcal/capita/day,1703
Benin,Food supply (kcal/capita/day),1968,kcal/capita/day,1935
Benin,Food supply (kcal/capita/day),1973,kcal/capita/day,1877
Benin,Food supply (kcal/capita/day),1978,kcal/capita/day,1880
Benin,Food supply (kcal/capita/day),1983,kcal/capita/day,1746
Benin,Food supply (kcal/capita/day),1988,kcal/capita/day,1927
Benin,Food supply (kcal/capita/day),1993,kcal/capita/day,2155
Benin,Food supply (kcal/capita/day),1998,kcal/capita/day,2236
Benin,Food supply (kcal/capita/day),2003,kcal/capita/day,2360
Benin,Food supply (kcal/capita/day),2008,kcal/capita/day,2521
Benin,Food supply (kcal/capita/day),2013,kcal/capita/day,2619
Benin,Protein supply quantity (g/capita/day),1963,g/capita/day,39.99
Benin,Protein supply quantity (g/capita/day),1968,g/capita/day,46.52
Benin,Protein supply quantity (g/capita/day),1973,g/capita/day,44.64
Benin,Protein supply quantity (g/capita/day),1978,g/capita/day,43.92
Benin,Protein supply quantity (g/capita/day),1983,g/capita/day,41.25
Benin,Protein supply quantity (g/capita/day),1988,g/capita/day,46.26
Benin,Protein supply quantity (g/capita/day),1993,g/capita/day,51.26
Benin,Protein supply quantity (g/capita/day),1998,g/capita/day,54.08
Benin,Protein supply quantity (g/capita/day),2003,g/capita/day,56.73
Benin,Protein supply quantity (g/capita/day),2008,g/capita/day,62.77
Benin,Protein supply quantity (g/capita/day),2013,g/capita/day,64.43
Benin,Fat supply quantity (g/capita/day),1963,g/capita/day,36.8
Benin,Fat supply quantity (g/capita/day),1968,g/capita/day,39.97
Benin,Fat supply quantity (g/capita/day),1973,g/capita/day,45.5
Benin,Fat supply quantity (g/capita/day),1978,g/capita/day,47.19
Benin,Fat supply quantity (g/capita/day),1983,g/capita/day,44.76
Benin,Fat supply quantity (g/capita/day),1988,g/capita/day,37.36
Benin,Fat supply quantity (g/capita/day),1993,g/capita/day,40.7
Benin,Fat supply quantity (g/capita/day),1998,g/capita/day,40.67
Benin,Fat supply quantity (g/capita/day),2003,g/capita/day,51.89
Benin,Fat supply quantity (g/capita/day),2008,g/capita/day,49.91
Benin,Fat supply quantity (g/capita/day),2013,g/capita/day,49.8
Bermuda,Food supply (kcal/capita/day),1963,kcal/capita/day,2578
Bermuda,Food supply (kcal/capita/day),1968,kcal/capita/day,2757
Bermuda,Food supply (kcal/capita/day),1973,kcal/capita/day,2816
Bermuda,Food supply (kcal/capita/day),1978,kcal/capita/day,2841
Bermuda,Food supply (kcal/capita/day),1983,kcal/capita/day,3034
Bermuda,Food supply (kcal/capita/day),1988,kcal/capita/day,2890
Bermuda,Food supply (kcal/capita/day),1993,kcal/capita/day,2982
Bermuda,Food supply (kcal/capita/day),1998,kcal/capita/day,2772
Bermuda,Food supply (kcal/capita/day),2003,kcal/capita/day,2490
Bermuda,Food supply (kcal/capita/day),2008,kcal/capita/day,2701
Bermuda,Food supply (kcal/capita/day),2013,kcal/capita/day,2671
Bermuda,Protein supply quantity (g/capita/day),1963,g/capita/day,89
Bermuda,Protein supply quantity (g/capita/day),1968,g/capita/day,93.66
Bermuda,Protein supply quantity (g/capita/day),1973,g/capita/day,92.43
Bermuda,Protein supply quantity (g/capita/day),1978,g/capita/day,96.07
Bermuda,Protein supply quantity (g/capita/day),1983,g/capita/day,105.66
Bermuda,Protein supply quantity (g/capita/day),1988,g/capita/day,104.41
Bermuda,Protein supply quantity (g/capita/day),1993,g/capita/day,99.05
Bermuda,Protein supply quantity (g/capita/day),1998,g/capita/day,89.02
Bermuda,Protein supply quantity (g/capita/day),2003,g/capita/day,78.17
Bermuda,Protein supply quantity (g/capita/day),2008,g/capita/day,90.09
Bermuda,Protein supply quantity (g/capita/day),2013,g/capita/day,90.79
Bermuda,Fat supply quantity (g/capita/day),1963,g/capita/day,105.79
Bermuda,Fat supply quantity (g/capita/day),1968,g/capita/day,115.86
Bermuda,Fat supply quantity (g/capita/day),1973,g/capita/day,121.51
Bermuda,Fat supply quantity (g/capita/day),1978,g/capita/day,127.57
Bermuda,Fat supply quantity (g/capita/day),1983,g/capita/day,135.21
Bermuda,Fat supply quantity (g/capita/day),1988,g/capita/day,124.05
Bermuda,Fat supply quantity (g/capita/day),1993,g/capita/day,126.7
Bermuda,Fat supply quantity (g/capita/day),1998,g/capita/day,110.63
Bermuda,Fat supply quantity (g/capita/day),2003,g/capita/day,111.95
Bermuda,Fat supply quantity (g/capita/day),2008,g/capita/day,122.49
Bermuda,Fat supply quantity (g/capita/day),2013,g/capita/day,109.6
Bolivia (Plurinational State of),Food supply (kcal/capita/day),1963,kcal/capita/day,1810
Bolivia (Plurinational State of),Food supply (kcal/capita/day),1968,kcal/capita/day,1934
Bolivia (Plurinational State of),Food supply (kcal/capita/day),1973,kcal/capita/day,1923
Bolivia (Plurinational State of),Food supply (kcal/capita/day),1978,kcal/capita/day,2118
Bolivia (Plurinational State of),Food supply (kcal/capita/day),1983,kcal/capita/day,1915
Bolivia (Plurinational State of),Food supply (kcal/capita/day),1988,kcal/capita/day,1958
Bolivia (Plurinational State of),Food supply (kcal/capita/day),1993,kcal/capita/day,2007
Bolivia (Plurinational State of),Food supply (kcal/capita/day),1998,kcal/capita/day,1951
Bolivia (Plurinational State of),Food supply (kcal/capita/day),2003,kcal/capita/day,2117
Bolivia (Plurinational State of),Food supply (kcal/capita/day),2008,kcal/capita/day,2146
Bolivia (Plurinational State of),Food supply (kcal/capita/day),2013,kcal/capita/day,2256
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),1963,g/capita/day,48.74
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),1968,g/capita/day,49.25
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),1973,g/capita/day,49.05
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),1978,g/capita/day,53.76
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),1983,g/capita/day,49.97
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),1988,g/capita/day,52.08
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),1993,g/capita/day,53.55
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),1998,g/capita/day,52.12
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),2003,g/capita/day,57.25
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),2008,g/capita/day,63.4
Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),2013,g/capita/day,66.01
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),1963,g/capita/day,35.75
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),1968,g/capita/day,38.54
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),1973,g/capita/day,43.06
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),1978,g/capita/day,46.47
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),1983,g/capita/day,45.05
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),1988,g/capita/day,40.09
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),1993,g/capita/day,39.61
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),1998,g/capita/day,42.02
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),2003,g/capita/day,45.45
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),2008,g/capita/day,50.7
Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),2013,g/capita/day,53.14
Bosnia and Herzegovina,Food supply (kcal/capita/day),1993,kcal/capita/day,2454
Bosnia and Herzegovina,Food supply (kcal/capita/day),1998,kcal/capita/day,3023
Bosnia and Herzegovina,Food supply (kcal/capita/day),2003,kcal/capita/day,2834
Bosnia and Herzegovina,Food supply (kcal/capita/day),2008,kcal/capita/day,3107
Bosnia and Herzegovina,Food supply (kcal/capita/day),2013,kcal/capita/day,3154
Bosnia and Herzegovina,Protein supply quantity (g/capita/day),1993,g/capita/day,73.03
Bosnia and Herzegovina,Protein supply quantity (g/capita/day),1998,g/capita/day,88.66
Bosnia and Herzegovina,Protein supply quantity (g/capita/day),2003,g/capita/day,81.25
Bosnia and Herzegovina,Protein supply quantity (g/capita/day),2008,g/capita/day,90.86
Bosnia and Herzegovina,Protein supply quantity (g/capita/day),2013,g/capita/day,91.64
Bosnia and Herzegovina,Fat supply quantity (g/capita/day),1993,g/capita/day,38.19
Bosnia and Herzegovina,Fat supply quantity (g/capita/day),1998,g/capita/day,56.13
Bosnia and Herzegovina,Fat supply quantity (g/capita/day),2003,g/capita/day,57.87
Bosnia and Herzegovina,Fat supply quantity (g/capita/day),2008,g/capita/day,72.13
Bosnia and Herzegovina,Fat supply quantity (g/capita/day),2013,g/capita/day,71.72
Botswana,Food supply (kcal/capita/day),1963,kcal/capita/day,1972
Botswana,Food supply (kcal/capita/day),1968,kcal/capita/day,2052
Botswana,Food supply (kcal/capita/day),1973,kcal/capita/day,1993
Botswana,Food supply (kcal/capita/day),1978,kcal/capita/day,1874
Botswana,Food supply (kcal/capita/day),1983,kcal/capita/day,2087
Botswana,Food supply (kcal/capita/day),1988,kcal/capita/day,2200
Botswana,Food supply (kcal/capita/day),1993,kcal/capita/day,2069
Botswana,Food supply (kcal/capita/day),1998,kcal/capita/day,2081
Botswana,Food supply (kcal/capita/day),2003,kcal/capita/day,2113
Botswana,Food supply (kcal/capita/day),2008,kcal/capita/day,2184
Botswana,Food supply (kcal/capita/day),2013,kcal/capita/day,2326
Botswana,Protein supply quantity (g/capita/day),1963,g/capita/day,70.75
Botswana,Protein supply quantity (g/capita/day),1968,g/capita/day,70.41
Botswana,Protein supply quantity (g/capita/day),1973,g/capita/day,69.79
Botswana,Protein supply quantity (g/capita/day),1978,g/capita/day,60.91
Botswana,Protein supply quantity (g/capita/day),1983,g/capita/day,61.46
Botswana,Protein supply quantity (g/capita/day),1988,g/capita/day,65.33
Botswana,Protein supply quantity (g/capita/day),1993,g/capita/day,64.34
Botswana,Protein supply quantity (g/capita/day),1998,g/capita/day,61.7
Botswana,Protein supply quantity (g/capita/day),2003,g/capita/day,61.22
Botswana,Protein supply quantity (g/capita/day),2008,g/capita/day,59.88
Botswana,Protein supply quantity (g/capita/day),2013,g/capita/day,64.86
Botswana,Fat supply quantity (g/capita/day),1963,g/capita/day,38.17
Botswana,Fat supply quantity (g/capita/day),1968,g/capita/day,40.25
Botswana,Fat supply quantity (g/capita/day),1973,g/capita/day,38.81
Botswana,Fat supply quantity (g/capita/day),1978,g/capita/day,37.39
Botswana,Fat supply quantity (g/capita/day),1983,g/capita/day,40.62
Botswana,Fat supply quantity (g/capita/day),1988,g/capita/day,53.91
Botswana,Fat supply quantity (g/capita/day),1993,g/capita/day,48.5
Botswana,Fat supply quantity (g/capita/day),1998,g/capita/day,49.67
Botswana,Fat supply quantity (g/capita/day),2003,g/capita/day,48.43
Botswana,Fat supply quantity (g/capita/day),2008,g/capita/day,55.39
Botswana,Fat supply quantity (g/capita/day),2013,g/capita/day,66.04
Brazil,Food supply (kcal/capita/day),1963,kcal/capita/day,2243
Brazil,Food supply (kcal/capita/day),1968,kcal/capita/day,2457
Brazil,Food supply (kcal/capita/day),1973,kcal/capita/day,2385
Brazil,Food supply (kcal/capita/day),1978,kcal/capita/day,2595
Brazil,Food supply (kcal/capita/day),1983,kcal/capita/day,2597
Brazil,Food supply (kcal/capita/day),1988,kcal/capita/day,2688
Brazil,Food supply (kcal/capita/day),1993,kcal/capita/day,2774
Brazil,Food supply (kcal/capita/day),1998,kcal/capita/day,2853
Brazil,Food supply (kcal/capita/day),2003,kcal/capita/day,3067
Brazil,Food supply (kcal/capita/day),2008,kcal/capita/day,3178
Brazil,Food supply (kcal/capita/day),2013,kcal/capita/day,3263
Brazil,Protein supply quantity (g/capita/day),1963,g/capita/day,57.62
Brazil,Protein supply quantity (g/capita/day),1968,g/capita/day,63.16
Brazil,Protein supply quantity (g/capita/day),1973,g/capita/day,59.73
Brazil,Protein supply quantity (g/capita/day),1978,g/capita/day,60.85
Brazil,Protein supply quantity (g/capita/day),1983,g/capita/day,63.14
Brazil,Protein supply quantity (g/capita/day),1988,g/capita/day,64.02
